longitude,latitude,month,light,severity,participants,injured,dead,grid_square,safe
37.692151,55.805064,0,-1,-1,0,0,0,"37.692151,55.805064",1
37.692151,55.805836,0,-1,-1,0,0,0,"37.692151,55.805836",1
37.693532,55.746422,0,-1,-1,0,0,0,"37.693532,55.746422",1
37.693532,55.747965,0,-1,-1,0,0,0,"37.693532,55.747965",1
37.693532,55.748737,0,-1,-1,0,0,0,"37.693532,55.748737",1
37.693532,55.749508,0,-1,-1,0,0,0,"37.693532,55.749508",1
37.693532,55.75028,0,-1,-1,0,0,0,"37.693532,55.75028",1
37.693532,55.751052,0,-1,-1,0,0,0,"37.693532,55.751052",1
37.693532,55.751823,0,-1,-1,0,0,0,"37.693532,55.751823",1
37.693532,55.752595,0,-1,-1,0,0,0,"37.693532,55.752595",1
37.693532,55.753366,0,-1,-1,0,0,0,"37.693532,55.753366",1
37.693532,55.756453,0,-1,-1,0,0,0,"37.693532,55.756453",1
37.693532,55.757224,0,-1,-1,0,0,0,"37.693532,55.757224",1
37.693532,55.757996,0,-1,-1,0,0,0,"37.693532,55.757996",1
37.693532,55.759539,0,-1,-1,0,0,0,"37.693532,55.759539",1
37.693532,55.760311,0,-1,-1,0,0,0,"37.693532,55.760311",1
37.693532,55.761083,0,-1,-1,0,0,0,"37.693532,55.761083",1
37.693532,55.761854,0,-1,-1,0,0,0,"37.693532,55.761854",1
37.693532,55.762626,0,-1,-1,0,0,0,"37.693532,55.762626",1
37.693532,55.763397,0,-1,-1,0,0,0,"37.693532,55.763397",1
37.693532,55.764169,0,-1,-1,0,0,0,"37.693532,55.764169",1
37.693532,55.764941,0,-1,-1,0,0,0,"37.693532,55.764941",1
37.693532,55.765712,0,-1,-1,0,0,0,"37.693532,55.765712",1
37.693532,55.766484,0,-1,-1,0,0,0,"37.693532,55.766484",1
37.693532,55.767255,0,-1,-1,0,0,0,"37.693532,55.767255",1
37.693532,55.768027,0,-1,-1,0,0,0,"37.693532,55.768027",1
37.693532,55.76957,0,-1,-1,0,0,0,"37.693532,55.76957",1
37.693532,55.770342,0,-1,-1,0,0,0,"37.693532,55.770342",1
37.693532,55.771113,0,-1,-1,0,0,0,"37.693532,55.771113",1
37.693532,55.771885,0,-1,-1,0,0,0,"37.693532,55.771885",1
37.693532,55.772657,0,-1,-1,0,0,0,"37.693532,55.772657",1
37.693532,55.773428,0,-1,-1,0,0,0,"37.693532,55.773428",1
37.693532,55.7742,0,-1,-1,0,0,0,"37.693532,55.7742",1
37.693532,55.774972,0,-1,-1,0,0,0,"37.693532,55.774972",1
37.693532,55.775743,0,-1,-1,0,0,0,"37.693532,55.775743",1
37.693532,55.776515,0,-1,-1,0,0,0,"37.693532,55.776515",1
37.693532,55.777286,0,-1,-1,0,0,0,"37.693532,55.777286",1
37.693532,55.778058,0,-1,-1,0,0,0,"37.693532,55.778058",1
37.693532,55.77883,0,-1,-1,0,0,0,"37.693532,55.77883",1
37.693532,55.779601,0,-1,-1,0,0,0,"37.693532,55.779601",1
37.693532,55.781144,0,-1,-1,0,0,0,"37.693532,55.781144",1
37.693532,55.781916,0,-1,-1,0,0,0,"37.693532,55.781916",1
37.693532,55.782688,0,-1,-1,0,0,0,"37.693532,55.782688",1
37.693532,55.784231,0,-1,-1,0,0,0,"37.693532,55.784231",1
37.693532,55.785002,0,-1,-1,0,0,0,"37.693532,55.785002",1
37.693532,55.785774,0,-1,-1,0,0,0,"37.693532,55.785774",1
37.693532,55.786546,0,-1,-1,0,0,0,"37.693532,55.786546",1
37.693532,55.787317,0,-1,-1,0,0,0,"37.693532,55.787317",1
37.693532,55.788089,0,-1,-1,0,0,0,"37.693532,55.788089",1
37.693532,55.788861,0,-1,-1,0,0,0,"37.693532,55.788861",1
37.693532,55.789632,0,-1,-1,0,0,0,"37.693532,55.789632",1
37.693532,55.790404,0,-1,-1,0,0,0,"37.693532,55.790404",1
37.693532,55.791175,0,-1,-1,0,0,0,"37.693532,55.791175",1
37.693532,55.792719,0,-1,-1,0,0,0,"37.693532,55.792719",1
37.693532,55.794262,0,-1,-1,0,0,0,"37.693532,55.794262",1
37.693532,55.795033,0,-1,-1,0,0,0,"37.693532,55.795033",1
37.693532,55.795805,0,-1,-1,0,0,0,"37.693532,55.795805",1
37.693532,55.796577,0,-1,-1,0,0,0,"37.693532,55.796577",1
37.693532,55.797348,0,-1,-1,0,0,0,"37.693532,55.797348",1
37.693532,55.79812,0,-1,-1,0,0,0,"37.693532,55.79812",1
37.693532,55.798891,0,-1,-1,0,0,0,"37.693532,55.798891",1
37.693532,55.799663,0,-1,-1,0,0,0,"37.693532,55.799663",1
37.693532,55.800435,0,-1,-1,0,0,0,"37.693532,55.800435",1
37.693532,55.801206,0,-1,-1,0,0,0,"37.693532,55.801206",1
37.693532,55.801978,0,-1,-1,0,0,0,"37.693532,55.801978",1
37.693532,55.80275,0,-1,-1,0,0,0,"37.693532,55.80275",1
37.693532,55.803521,0,-1,-1,0,0,0,"37.693532,55.803521",1
37.693532,55.804293,0,-1,-1,0,0,0,"37.693532,55.804293",1
37.693532,55.805064,0,-1,-1,0,0,0,"37.693532,55.805064",1
37.693532,55.805836,0,-1,-1,0,0,0,"37.693532,55.805836",1
37.694864,55.746006,0,-1,-1,0,0,0,"37.694864,55.746006",1
37.694864,55.748725,0,-1,-1,0,0,0,"37.694864,55.748725",1
37.694864,55.750085,0,-1,-1,0,0,0,"37.694864,55.750085",1
37.694864,55.751445,0,-1,-1,0,0,0,"37.694864,55.751445",1
37.694864,55.754164,0,-1,-1,0,0,0,"37.694864,55.754164",1
37.694864,55.756884,0,-1,-1,0,0,0,"37.694864,55.756884",1
37.694864,55.759603,0,-1,-1,0,0,0,"37.694864,55.759603",1
37.694864,55.760963,0,-1,-1,0,0,0,"37.694864,55.760963",1
37.694864,55.762323,0,-1,-1,0,0,0,"37.694864,55.762323",1
37.694864,55.763683,0,-1,-1,0,0,0,"37.694864,55.763683",1
37.694864,55.765043,0,-1,-1,0,0,0,"37.694864,55.765043",1
37.694864,55.766402,0,-1,-1,0,0,0,"37.694864,55.766402",1
37.694864,55.767762,0,-1,-1,0,0,0,"37.694864,55.767762",1
37.694864,55.769122,0,-1,-1,0,0,0,"37.694864,55.769122",1
37.694864,55.770482,0,-1,-1,0,0,0,"37.694864,55.770482",1
37.694864,55.771842,0,-1,-1,0,0,0,"37.694864,55.771842",1
37.694864,55.773201,0,-1,-1,0,0,0,"37.694864,55.773201",1
37.694864,55.774561,0,-1,-1,0,0,0,"37.694864,55.774561",1
37.694864,55.775921,0,-1,-1,0,0,0,"37.694864,55.775921",1
37.694864,55.777281,0,-1,-1,0,0,0,"37.694864,55.777281",1
37.694864,55.77864,0,-1,-1,0,0,0,"37.694864,55.77864",1
37.694864,55.78,0,-1,-1,0,0,0,"37.694864,55.78",1
37.694864,55.78136,0,-1,-1,0,0,0,"37.694864,55.78136",1
37.694864,55.78408,0,-1,-1,0,0,0,"37.694864,55.78408",1
37.694864,55.785439,0,-1,-1,0,0,0,"37.694864,55.785439",1
37.694864,55.786799,0,-1,-1,0,0,0,"37.694864,55.786799",1
37.694864,55.788159,0,-1,-1,0,0,0,"37.694864,55.788159",1
37.694864,55.789519,0,-1,-1,0,0,0,"37.694864,55.789519",1
37.694864,55.792238,0,-1,-1,0,0,0,"37.694864,55.792238",1
37.694864,55.794958,0,-1,-1,0,0,0,"37.694864,55.794958",1
37.694864,55.796318,0,-1,-1,0,0,0,"37.694864,55.796318",1
37.694864,55.797677,0,-1,-1,0,0,0,"37.694864,55.797677",1
37.694864,55.799037,0,-1,-1,0,0,0,"37.694864,55.799037",1
37.694864,55.800397,0,-1,-1,0,0,0,"37.694864,55.800397",1
37.694864,55.801757,0,-1,-1,0,0,0,"37.694864,55.801757",1
37.694864,55.803116,0,-1,-1,0,0,0,"37.694864,55.803116",1
37.694864,55.804476,0,-1,-1,0,0,0,"37.694864,55.804476",1
37.694864,55.805836,0,-1,-1,0,0,0,"37.694864,55.805836",1
37.694912,55.746422,0,-1,-1,0,0,0,"37.694912,55.746422",1
37.694912,55.747193,0,-1,-1,0,0,0,"37.694912,55.747193",1
37.694912,55.748737,0,-1,-1,0,0,0,"37.694912,55.748737",1
37.694912,55.749508,0,-1,-1,0,0,0,"37.694912,55.749508",1
37.694912,55.75028,0,-1,-1,0,0,0,"37.694912,55.75028",1
37.694912,55.751052,0,-1,-1,0,0,0,"37.694912,55.751052",1
37.694912,55.751823,0,-1,-1,0,0,0,"37.694912,55.751823",1
37.694912,55.753366,0,-1,-1,0,0,0,"37.694912,55.753366",1
37.694912,55.754138,0,-1,-1,0,0,0,"37.694912,55.754138",1
37.694912,55.75491,0,-1,-1,0,0,0,"37.694912,55.75491",1
37.694912,55.755681,0,-1,-1,0,0,0,"37.694912,55.755681",1
37.694912,55.756453,0,-1,-1,0,0,0,"37.694912,55.756453",1
37.694912,55.757224,0,-1,-1,0,0,0,"37.694912,55.757224",1
37.694912,55.757996,0,-1,-1,0,0,0,"37.694912,55.757996",1
37.694912,55.759539,0,-1,-1,0,0,0,"37.694912,55.759539",1
37.694912,55.760311,0,-1,-1,0,0,0,"37.694912,55.760311",1
37.694912,55.761083,0,-1,-1,0,0,0,"37.694912,55.761083",1
37.694912,55.761854,0,-1,-1,0,0,0,"37.694912,55.761854",1
37.694912,55.762626,0,-1,-1,0,0,0,"37.694912,55.762626",1
37.694912,55.763397,0,-1,-1,0,0,0,"37.694912,55.763397",1
37.694912,55.764169,0,-1,-1,0,0,0,"37.694912,55.764169",1
37.694912,55.764941,0,-1,-1,0,0,0,"37.694912,55.764941",1
37.694912,55.765712,0,-1,-1,0,0,0,"37.694912,55.765712",1
37.694912,55.766484,0,-1,-1,0,0,0,"37.694912,55.766484",1
37.694912,55.767255,0,-1,-1,0,0,0,"37.694912,55.767255",1
37.694912,55.768027,0,-1,-1,0,0,0,"37.694912,55.768027",1
37.694912,55.768799,0,-1,-1,0,0,0,"37.694912,55.768799",1
37.694912,55.76957,0,-1,-1,0,0,0,"37.694912,55.76957",1
37.694912,55.770342,0,-1,-1,0,0,0,"37.694912,55.770342",1
37.694912,55.771113,0,-1,-1,0,0,0,"37.694912,55.771113",1
37.694912,55.771885,0,-1,-1,0,0,0,"37.694912,55.771885",1
37.694912,55.772657,0,-1,-1,0,0,0,"37.694912,55.772657",1
37.694912,55.773428,0,-1,-1,0,0,0,"37.694912,55.773428",1
37.694912,55.7742,0,-1,-1,0,0,0,"37.694912,55.7742",1
37.694912,55.774972,0,-1,-1,0,0,0,"37.694912,55.774972",1
37.694912,55.775743,0,-1,-1,0,0,0,"37.694912,55.775743",1
37.694912,55.776515,0,-1,-1,0,0,0,"37.694912,55.776515",1
37.694912,55.777286,0,-1,-1,0,0,0,"37.694912,55.777286",1
37.694912,55.778058,0,-1,-1,0,0,0,"37.694912,55.778058",1
37.694912,55.77883,0,-1,-1,0,0,0,"37.694912,55.77883",1
37.694912,55.779601,0,-1,-1,0,0,0,"37.694912,55.779601",1
37.694912,55.781144,0,-1,-1,0,0,0,"37.694912,55.781144",1
37.694912,55.781916,0,-1,-1,0,0,0,"37.694912,55.781916",1
37.694912,55.784231,0,-1,-1,0,0,0,"37.694912,55.784231",1
37.694912,55.785002,0,-1,-1,0,0,0,"37.694912,55.785002",1
37.694912,55.785774,0,-1,-1,0,0,0,"37.694912,55.785774",1
37.694912,55.786546,0,-1,-1,0,0,0,"37.694912,55.786546",1
37.694912,55.787317,0,-1,-1,0,0,0,"37.694912,55.787317",1
37.694912,55.788089,0,-1,-1,0,0,0,"37.694912,55.788089",1
37.694912,55.788861,0,-1,-1,0,0,0,"37.694912,55.788861",1
37.694912,55.789632,0,-1,-1,0,0,0,"37.694912,55.789632",1
37.694912,55.791175,0,-1,-1,0,0,0,"37.694912,55.791175",1
37.694912,55.791947,0,-1,-1,0,0,0,"37.694912,55.791947",1
37.694912,55.792719,0,-1,-1,0,0,0,"37.694912,55.792719",1
37.694912,55.795033,0,-1,-1,0,0,0,"37.694912,55.795033",1
37.694912,55.795805,0,-1,-1,0,0,0,"37.694912,55.795805",1
37.694912,55.796577,0,-1,-1,0,0,0,"37.694912,55.796577",1
37.694912,55.797348,0,-1,-1,0,0,0,"37.694912,55.797348",1
37.694912,55.79812,0,-1,-1,0,0,0,"37.694912,55.79812",1
37.694912,55.798891,0,-1,-1,0,0,0,"37.694912,55.798891",1
37.694912,55.799663,0,-1,-1,0,0,0,"37.694912,55.799663",1
37.694912,55.800435,0,-1,-1,0,0,0,"37.694912,55.800435",1
37.694912,55.801206,0,-1,-1,0,0,0,"37.694912,55.801206",1
37.694912,55.801978,0,-1,-1,0,0,0,"37.694912,55.801978",1
37.694912,55.80275,0,-1,-1,0,0,0,"37.694912,55.80275",1
37.694912,55.803521,0,-1,-1,0,0,0,"37.694912,55.803521",1
37.694912,55.804293,0,-1,-1,0,0,0,"37.694912,55.804293",1
37.694912,55.805064,0,-1,-1,0,0,0,"37.694912,55.805064",1
37.694912,55.805836,0,-1,-1,0,0,0,"37.694912,55.805836",1
37.696292,55.746422,0,-1,-1,0,0,0,"37.696292,55.746422",1
37.696292,55.747193,0,-1,-1,0,0,0,"37.696292,55.747193",1
37.696292,55.747965,0,-1,-1,0,0,0,"37.696292,55.747965",1
37.696292,55.748737,0,-1,-1,0,0,0,"37.696292,55.748737",1
37.696292,55.749508,0,-1,-1,0,0,0,"37.696292,55.749508",1
37.696292,55.75028,0,-1,-1,0,0,0,"37.696292,55.75028",1
37.696292,55.753366,0,-1,-1,0,0,0,"37.696292,55.753366",1
37.696292,55.754138,0,-1,-1,0,0,0,"37.696292,55.754138",1
37.696292,55.755681,0,-1,-1,0,0,0,"37.696292,55.755681",1
37.696292,55.756453,0,-1,-1,0,0,0,"37.696292,55.756453",1
37.696292,55.757224,0,-1,-1,0,0,0,"37.696292,55.757224",1
37.696292,55.759539,0,-1,-1,0,0,0,"37.696292,55.759539",1
37.696292,55.761083,0,-1,-1,0,0,0,"37.696292,55.761083",1
37.696292,55.761854,0,-1,-1,0,0,0,"37.696292,55.761854",1
37.696292,55.762626,0,-1,-1,0,0,0,"37.696292,55.762626",1
37.696292,55.763397,0,-1,-1,0,0,0,"37.696292,55.763397",1
37.696292,55.764169,0,-1,-1,0,0,0,"37.696292,55.764169",1
37.696292,55.764941,0,-1,-1,0,0,0,"37.696292,55.764941",1
37.696292,55.765712,0,-1,-1,0,0,0,"37.696292,55.765712",1
37.696292,55.767255,0,-1,-1,0,0,0,"37.696292,55.767255",1
37.696292,55.768027,0,-1,-1,0,0,0,"37.696292,55.768027",1
37.696292,55.768799,0,-1,-1,0,0,0,"37.696292,55.768799",1
37.696292,55.76957,0,-1,-1,0,0,0,"37.696292,55.76957",1
37.696292,55.770342,0,-1,-1,0,0,0,"37.696292,55.770342",1
37.696292,55.771113,0,-1,-1,0,0,0,"37.696292,55.771113",1
37.696292,55.771885,0,-1,-1,0,0,0,"37.696292,55.771885",1
37.696292,55.772657,0,-1,-1,0,0,0,"37.696292,55.772657",1
37.696292,55.773428,0,-1,-1,0,0,0,"37.696292,55.773428",1
37.696292,55.7742,0,-1,-1,0,0,0,"37.696292,55.7742",1
37.696292,55.774972,0,-1,-1,0,0,0,"37.696292,55.774972",1
37.696292,55.775743,0,-1,-1,0,0,0,"37.696292,55.775743",1
37.696292,55.776515,0,-1,-1,0,0,0,"37.696292,55.776515",1
37.696292,55.777286,0,-1,-1,0,0,0,"37.696292,55.777286",1
37.696292,55.778058,0,-1,-1,0,0,0,"37.696292,55.778058",1
37.696292,55.77883,0,-1,-1,0,0,0,"37.696292,55.77883",1
37.696292,55.779601,0,-1,-1,0,0,0,"37.696292,55.779601",1
37.696292,55.780373,0,-1,-1,0,0,0,"37.696292,55.780373",1
37.696292,55.783459,0,-1,-1,0,0,0,"37.696292,55.783459",1
37.696292,55.784231,0,-1,-1,0,0,0,"37.696292,55.784231",1
37.696292,55.785002,0,-1,-1,0,0,0,"37.696292,55.785002",1
37.696292,55.785774,0,-1,-1,0,0,0,"37.696292,55.785774",1
37.696292,55.786546,0,-1,-1,0,0,0,"37.696292,55.786546",1
37.696292,55.787317,0,-1,-1,0,0,0,"37.696292,55.787317",1
37.696292,55.788089,0,-1,-1,0,0,0,"37.696292,55.788089",1
37.696292,55.788861,0,-1,-1,0,0,0,"37.696292,55.788861",1
37.696292,55.789632,0,-1,-1,0,0,0,"37.696292,55.789632",1
37.696292,55.790404,0,-1,-1,0,0,0,"37.696292,55.790404",1
37.696292,55.791175,0,-1,-1,0,0,0,"37.696292,55.791175",1
37.696292,55.791947,0,-1,-1,0,0,0,"37.696292,55.791947",1
37.696292,55.792719,0,-1,-1,0,0,0,"37.696292,55.792719",1
37.696292,55.79349,0,-1,-1,0,0,0,"37.696292,55.79349",1
37.696292,55.795033,0,-1,-1,0,0,0,"37.696292,55.795033",1
37.696292,55.795805,0,-1,-1,0,0,0,"37.696292,55.795805",1
37.696292,55.796577,0,-1,-1,0,0,0,"37.696292,55.796577",1
37.696292,55.797348,0,-1,-1,0,0,0,"37.696292,55.797348",1
37.696292,55.79812,0,-1,-1,0,0,0,"37.696292,55.79812",1
37.696292,55.798891,0,-1,-1,0,0,0,"37.696292,55.798891",1
37.696292,55.799663,0,-1,-1,0,0,0,"37.696292,55.799663",1
37.696292,55.800435,0,-1,-1,0,0,0,"37.696292,55.800435",1
37.696292,55.801206,0,-1,-1,0,0,0,"37.696292,55.801206",1
37.696292,55.801978,0,-1,-1,0,0,0,"37.696292,55.801978",1
37.696292,55.80275,0,-1,-1,0,0,0,"37.696292,55.80275",1
37.696292,55.803521,0,-1,-1,0,0,0,"37.696292,55.803521",1
37.696292,55.804293,0,-1,-1,0,0,0,"37.696292,55.804293",1
37.696292,55.805064,0,-1,-1,0,0,0,"37.696292,55.805064",1
37.696292,55.805836,0,-1,-1,0,0,0,"37.696292,55.805836",1
37.697672,55.746422,0,-1,-1,0,0,0,"37.697672,55.746422",1
37.697672,55.747193,0,-1,-1,0,0,0,"37.697672,55.747193",1
37.697672,55.748737,0,-1,-1,0,0,0,"37.697672,55.748737",1
37.697672,55.751052,0,-1,-1,0,0,0,"37.697672,55.751052",1
37.697672,55.751823,0,-1,-1,0,0,0,"37.697672,55.751823",1
37.697672,55.752595,0,-1,-1,0,0,0,"37.697672,55.752595",1
37.697672,55.753366,0,-1,-1,0,0,0,"37.697672,55.753366",1
37.697672,55.754138,0,-1,-1,0,0,0,"37.697672,55.754138",1
37.697672,55.75491,0,-1,-1,0,0,0,"37.697672,55.75491",1
37.697672,55.755681,0,-1,-1,0,0,0,"37.697672,55.755681",1
37.697672,55.756453,0,-1,-1,0,0,0,"37.697672,55.756453",1
37.697672,55.757224,0,-1,-1,0,0,0,"37.697672,55.757224",1
37.697672,55.758768,0,-1,-1,0,0,0,"37.697672,55.758768",1
37.697672,55.759539,0,-1,-1,0,0,0,"37.697672,55.759539",1
37.697672,55.760311,0,-1,-1,0,0,0,"37.697672,55.760311",1
37.697672,55.761083,0,-1,-1,0,0,0,"37.697672,55.761083",1
37.697672,55.761854,0,-1,-1,0,0,0,"37.697672,55.761854",1
37.697672,55.763397,0,-1,-1,0,0,0,"37.697672,55.763397",1
37.697672,55.764169,0,-1,-1,0,0,0,"37.697672,55.764169",1
37.697672,55.764941,0,-1,-1,0,0,0,"37.697672,55.764941",1
37.697672,55.765712,0,-1,-1,0,0,0,"37.697672,55.765712",1
37.697672,55.767255,0,-1,-1,0,0,0,"37.697672,55.767255",1
37.697672,55.768027,0,-1,-1,0,0,0,"37.697672,55.768027",1
37.697672,55.768799,0,-1,-1,0,0,0,"37.697672,55.768799",1
37.697672,55.76957,0,-1,-1,0,0,0,"37.697672,55.76957",1
37.697672,55.770342,0,-1,-1,0,0,0,"37.697672,55.770342",1
37.697672,55.771113,0,-1,-1,0,0,0,"37.697672,55.771113",1
37.697672,55.771885,0,-1,-1,0,0,0,"37.697672,55.771885",1
37.697672,55.772657,0,-1,-1,0,0,0,"37.697672,55.772657",1
37.697672,55.773428,0,-1,-1,0,0,0,"37.697672,55.773428",1
37.697672,55.774972,0,-1,-1,0,0,0,"37.697672,55.774972",1
37.697672,55.775743,0,-1,-1,0,0,0,"37.697672,55.775743",1
37.697672,55.776515,0,-1,-1,0,0,0,"37.697672,55.776515",1
37.697672,55.777286,0,-1,-1,0,0,0,"37.697672,55.777286",1
37.697672,55.778058,0,-1,-1,0,0,0,"37.697672,55.778058",1
37.697672,55.77883,0,-1,-1,0,0,0,"37.697672,55.77883",1
37.697672,55.780373,0,-1,-1,0,0,0,"37.697672,55.780373",1
37.697672,55.781144,0,-1,-1,0,0,0,"37.697672,55.781144",1
37.697672,55.781916,0,-1,-1,0,0,0,"37.697672,55.781916",1
37.697672,55.783459,0,-1,-1,0,0,0,"37.697672,55.783459",1
37.697672,55.784231,0,-1,-1,0,0,0,"37.697672,55.784231",1
37.697672,55.785002,0,-1,-1,0,0,0,"37.697672,55.785002",1
37.697672,55.785774,0,-1,-1,0,0,0,"37.697672,55.785774",1
37.697672,55.786546,0,-1,-1,0,0,0,"37.697672,55.786546",1
37.697672,55.787317,0,-1,-1,0,0,0,"37.697672,55.787317",1
37.697672,55.788089,0,-1,-1,0,0,0,"37.697672,55.788089",1
37.697672,55.788861,0,-1,-1,0,0,0,"37.697672,55.788861",1
37.697672,55.789632,0,-1,-1,0,0,0,"37.697672,55.789632",1
37.697672,55.790404,0,-1,-1,0,0,0,"37.697672,55.790404",1
37.697672,55.791175,0,-1,-1,0,0,0,"37.697672,55.791175",1
37.697672,55.791947,0,-1,-1,0,0,0,"37.697672,55.791947",1
37.697672,55.792719,0,-1,-1,0,0,0,"37.697672,55.792719",1
37.697672,55.79349,0,-1,-1,0,0,0,"37.697672,55.79349",1
37.697672,55.795033,0,-1,-1,0,0,0,"37.697672,55.795033",1
37.697672,55.795805,0,-1,-1,0,0,0,"37.697672,55.795805",1
37.697672,55.796577,0,-1,-1,0,0,0,"37.697672,55.796577",1
37.697672,55.797348,0,-1,-1,0,0,0,"37.697672,55.797348",1
37.697672,55.79812,0,-1,-1,0,0,0,"37.697672,55.79812",1
37.697672,55.798891,0,-1,-1,0,0,0,"37.697672,55.798891",1
37.697672,55.799663,0,-1,-1,0,0,0,"37.697672,55.799663",1
37.697672,55.800435,0,-1,-1,0,0,0,"37.697672,55.800435",1
37.697672,55.801978,0,-1,-1,0,0,0,"37.697672,55.801978",1
37.697672,55.80275,0,-1,-1,0,0,0,"37.697672,55.80275",1
37.697672,55.803521,0,-1,-1,0,0,0,"37.697672,55.803521",1
37.697672,55.804293,0,-1,-1,0,0,0,"37.697672,55.804293",1
37.697672,55.805064,0,-1,-1,0,0,0,"37.697672,55.805064",1
37.697672,55.805836,0,-1,-1,0,0,0,"37.697672,55.805836",1
37.698084,55.746006,0,-1,-1,0,0,0,"37.698084,55.746006",1
37.698084,55.747365,0,-1,-1,0,0,0,"37.698084,55.747365",1
37.698084,55.748725,0,-1,-1,0,0,0,"37.698084,55.748725",1
37.698084,55.751445,0,-1,-1,0,0,0,"37.698084,55.751445",1
37.698084,55.752805,0,-1,-1,0,0,0,"37.698084,55.752805",1
37.698084,55.754164,0,-1,-1,0,0,0,"37.698084,55.754164",1
37.698084,55.755524,0,-1,-1,0,0,0,"37.698084,55.755524",1
37.698084,55.756884,0,-1,-1,0,0,0,"37.698084,55.756884",1
37.698084,55.759603,0,-1,-1,0,0,0,"37.698084,55.759603",1
37.698084,55.760963,0,-1,-1,0,0,0,"37.698084,55.760963",1
37.698084,55.763683,0,-1,-1,0,0,0,"37.698084,55.763683",1
37.698084,55.765043,0,-1,-1,0,0,0,"37.698084,55.765043",1
37.698084,55.767762,0,-1,-1,0,0,0,"37.698084,55.767762",1
37.698084,55.769122,0,-1,-1,0,0,0,"37.698084,55.769122",1
37.698084,55.770482,0,-1,-1,0,0,0,"37.698084,55.770482",1
37.698084,55.771842,0,-1,-1,0,0,0,"37.698084,55.771842",1
37.698084,55.773201,0,-1,-1,0,0,0,"37.698084,55.773201",1
37.698084,55.775921,0,-1,-1,0,0,0,"37.698084,55.775921",1
37.698084,55.777281,0,-1,-1,0,0,0,"37.698084,55.777281",1
37.698084,55.77864,0,-1,-1,0,0,0,"37.698084,55.77864",1
37.698084,55.78,0,-1,-1,0,0,0,"37.698084,55.78",1
37.698084,55.78136,0,-1,-1,0,0,0,"37.698084,55.78136",1
37.698084,55.78272,0,-1,-1,0,0,0,"37.698084,55.78272",1
37.698084,55.785439,0,-1,-1,0,0,0,"37.698084,55.785439",1
37.698084,55.786799,0,-1,-1,0,0,0,"37.698084,55.786799",1
37.698084,55.788159,0,-1,-1,0,0,0,"37.698084,55.788159",1
37.698084,55.789519,0,-1,-1,0,0,0,"37.698084,55.789519",1
37.698084,55.790878,0,-1,-1,0,0,0,"37.698084,55.790878",1
37.698084,55.792238,0,-1,-1,0,0,0,"37.698084,55.792238",1
37.698084,55.793598,0,-1,-1,0,0,0,"37.698084,55.793598",1
37.698084,55.794958,0,-1,-1,0,0,0,"37.698084,55.794958",1
37.698084,55.796318,0,-1,-1,0,0,0,"37.698084,55.796318",1
37.698084,55.797677,0,-1,-1,0,0,0,"37.698084,55.797677",1
37.698084,55.799037,0,-1,-1,0,0,0,"37.698084,55.799037",1
37.698084,55.800397,0,-1,-1,0,0,0,"37.698084,55.800397",1
37.698084,55.801757,0,-1,-1,0,0,0,"37.698084,55.801757",1
37.698084,55.803116,0,-1,-1,0,0,0,"37.698084,55.803116",1
37.698084,55.804476,0,-1,-1,0,0,0,"37.698084,55.804476",1
37.698084,55.805836,0,-1,-1,0,0,0,"37.698084,55.805836",1
37.699052,55.746422,0,-1,-1,0,0,0,"37.699052,55.746422",1
37.699052,55.747193,0,-1,-1,0,0,0,"37.699052,55.747193",1
37.699052,55.748737,0,-1,-1,0,0,0,"37.699052,55.748737",1
37.699052,55.749508,0,-1,-1,0,0,0,"37.699052,55.749508",1
37.699052,55.75028,0,-1,-1,0,0,0,"37.699052,55.75028",1
37.699052,55.751052,0,-1,-1,0,0,0,"37.699052,55.751052",1
37.699052,55.751823,0,-1,-1,0,0,0,"37.699052,55.751823",1
37.699052,55.752595,0,-1,-1,0,0,0,"37.699052,55.752595",1
37.699052,55.753366,0,-1,-1,0,0,0,"37.699052,55.753366",1
37.699052,55.754138,0,-1,-1,0,0,0,"37.699052,55.754138",1
37.699052,55.75491,0,-1,-1,0,0,0,"37.699052,55.75491",1
37.699052,55.755681,0,-1,-1,0,0,0,"37.699052,55.755681",1
37.699052,55.756453,0,-1,-1,0,0,0,"37.699052,55.756453",1
37.699052,55.757996,0,-1,-1,0,0,0,"37.699052,55.757996",1
37.699052,55.758768,0,-1,-1,0,0,0,"37.699052,55.758768",1
37.699052,55.759539,0,-1,-1,0,0,0,"37.699052,55.759539",1
37.699052,55.760311,0,-1,-1,0,0,0,"37.699052,55.760311",1
37.699052,55.761083,0,-1,-1,0,0,0,"37.699052,55.761083",1
37.699052,55.761854,0,-1,-1,0,0,0,"37.699052,55.761854",1
37.699052,55.763397,0,-1,-1,0,0,0,"37.699052,55.763397",1
37.699052,55.764169,0,-1,-1,0,0,0,"37.699052,55.764169",1
37.699052,55.764941,0,-1,-1,0,0,0,"37.699052,55.764941",1
37.699052,55.765712,0,-1,-1,0,0,0,"37.699052,55.765712",1
37.699052,55.767255,0,-1,-1,0,0,0,"37.699052,55.767255",1
37.699052,55.768799,0,-1,-1,0,0,0,"37.699052,55.768799",1
37.699052,55.76957,0,-1,-1,0,0,0,"37.699052,55.76957",1
37.699052,55.770342,0,-1,-1,0,0,0,"37.699052,55.770342",1
37.699052,55.771113,0,-1,-1,0,0,0,"37.699052,55.771113",1
